"codeID","code","selfirst","seltext","selend","fileID"
117,"provide financial resources",39695,"7.30 participar, em regime de colaboração com a União e demais entes federados, das discussões para a definição dos parâmetros mínimos de qualidade dos serviços da educação básica, a serem utilizados como referência para infraestrutura das escolas, recursos pedagógicos, entre outros insumos relevantes, e como instrumento para adoção de medidas para a melhoria da qualidade do ensino;  ",40082,77
92,"enrollment in special education",92418,"20.7. assegurar as matrículas em educação especial, ofertadas por organizações filantrópicas, comunitárias e confessionais, parceiras do poder público, e sua contabilização para fins de financiamento com recursos públicos da educação básica, na vigência do PEE-MS;",92682,77
92,"enrollment in special education",22875,"O crescimento de matrículas no período de 2002 a 2013 alcançou o percentual de 202% 
para as escolas públicas estaduais e municipais, sendo que 123,87% foi o acréscimo observado somente de 2009 a 2013, já na vigência da Política Nacional de Educação Especial na Perspectiva da Educação Inclusiva. Nas escolas privadas que ofertam educação especial, de 2002 a 2013, observa-se um acréscimo de 100,06% de matrículas. Estes números apresentados indicam que a política de inclusão, do ponto de vista do acesso, está dentro das expectativas de crescimento, especialmente porque há um aumento significativo de alunos(as) que estavam fora do processo educacional formal e que, nesse período, foram inseridos. ",23577,76
92,"enrollment in special education",26342,"Conforme dados do IBGE/Censo Populacional 2010, o percentual da população de 4 a 17 
anos com deficiência que frequenta a escola no Brasil é 85,8% e em Mato Grosso do Sul, 84,7%, conforme gráfico abaixo. A meta é alcançar 100% de atendimento. ",26585,76
143,"establish quality parameters",27748,"5.6 criar instrumentos de avaliação estadual periódicos e específicos para aferir a alfabetização das crianças, aplicados a cada ano, e estimular as escolas a criarem seus próprios instrumentos de avaliação e monitoramento, implementando medidas pedagógicas para alfabetizar todos(as) os(as) estudantes até o final do terceiro ano do ensino fundamental;",28101,77
129,"dissemination of actions/programs",978,"Ação 1.3 Criar estratégias de comunicação para promover divulgação das ações de inovação e tecnologia para aprendizagem desenvolvidas pela Secretaria com toda a comunidade escolar.",1158,69
129,"dissemination of actions/programs",28429,"5.9 garantir, na vigência do PEE-MS, a utilização das tecnologias educacionais inovadoras nas práticas pedagógicas que assegurem a alfabetização e o letramento e favoreçam a melhoria do fluxo escolar e a aprendizagem das crianças, segundo as diversas abordagens metodológicas; 
5.10 disponibilizar aos(às) estudantes e professores(as) recursos midiáticos e suporte necessário para que o sistema e o acesso à internet sejam suficientes e de qualidade para o desenvolvimento das atividades pedagógicas;  ",28931,77
102,"school dropout/frequency of attendance",5236,"1.22 fortalecer o acompanhamento e o monitoramento do acesso e da permanência das crianças na educação infantil, em colaboração com as famílias e com os órgãos públicos de assistência social, saúde e proteção à infância; ",5457,77
102,"school dropout/frequency of attendance",47679,"8.6 acompanhar e monitorar, continuamente, o acesso e a permanência nas escolas dos segmentos populacionais considerados, em parceria com as áreas competentes, identificando motivos de absenteísmo, apoio à aprendizagem e à conclusão dos estudos; 
8.7 formular, em parceria com outros órgãos e instituições, currículos adequados às especificidades dos(as) estudantes da EJA, incluindo temas que valorizem os ciclos/fases da vida, a promoção da inserção no mundo do trabalho e a participação social, a partir do segundo ano de vigência deste PEE; 
8.8 promover estudos, em parceria com as IES públicas e os fóruns de educação, sobre os fatores que interferem na permanência da população de 18 a 29 anos no processo escolar, na vigência do PEE-MS. ",48424,77
131,"promote extracurricular activities",9704,"2.15 oferecer, a partir do segundo ano de vigência deste PEE, atividades extracurriculares de incentivo aos(às) estudantes e de estímulo ao desenvolvimento de habilidades, inclusive mediante certames e concursos estaduais, levando em consideração as especificidades locais. ",9978,77
131,"promote extracurricular activities",15573,"3.23 ampliar os espaços esportivos, adequando-os com cobertura e acomodações para o público, e adquirir materiais para que o desporto e o paradesporto sejam uma prática integrada ao currículo, a partir da vigência deste PEE. ",15798,77
112,"social equality/assistence program",4097,"1.19 fomentar, nas próprias comunidades, o atendimento das populações do campo e das comunidades indígenas e quilombolas na educação infantil, por meio do redimensionamento da distribuição territorial da oferta, limitando a nucleação de escolas e o deslocamento de crianças, de forma a atender às especificidades dessas comunidades, garantida consulta prévia e informada, a partir de dois anos da vigência deste PEE; ",4514,77
112,"social equality/assistence program",4515,"1.20 desenvolver, em caráter complementar, a partir do primeiro ano da vigência do PEE-MS, programas de orientação e apoio às famílias, por meio da articulação das áreas de educação, saúde e assistência social, com foco no desenvolvimento integral das crianças de até 5 anos de idade, prevendo a estimulação essencial como estratégia de desenvolvimento educacional;  ",4882,77
112,"social equality/assistence program",43847,"7.41 ampliar o controle social sobre o cumprimento das políticas públicas educacionais, por meio de conselhos e fóruns, durante a vigência do PEE-MS; ",43997,77
147,"promote teaching career",42279,"- 98% dos(as) professores(as) com educação superior;  ",42333,76
147,"promote teaching career",85547,"- busca, no médio prazo, de totalidade dos(as) profissionais de magistério, com 
licenciatura específica no componente curricular em que atua, concursado na área, atuando na sala de aula (ou outros espaços de aprendizagem com estudantes), com formação em pós-graduação também na área, autonomia pedagógica, participação na gestão democrática, atuando em jornada integral em escola de tempo integral (com concepção de educação integral), com estabilidade e reconhecimento pelo seu trabalho; ",86037,76
147,"promote teaching career",2753,"1.11 promover a formação inicial e continuada dos(as) professores(as) da educação infantil, garantindo o atendimento das crianças por docentes com formação superior; ",2919,77
98,"assess education quality",72220,"14.15 aumentar, qualitativa e quantitativamente, o desempenho científico e tecnológico das IES e das Instituições Científicas e Tecnológicas (ICTs) do estado e a competitividade local, nacional e internacional da pesquisa, na vigência do PEE-MS; ",72466,77
150,"assess public investment",106354,"A Tabela 2, a seguir, apresenta a estimativa do investimento público total em Educação 
em relação ao PIB, por esfera de governo, no período de 2000-2012, alcançando o percentual de 6,4%, em 2012, conforme dados do MEC/INEP/DEED. Esta estimativa considera o total de gastos, com educação pública e privada. ",106661,76
105,"assess students in public schools",107741,"No ensino médio, em 2013, foram matriculados 88.699 alunos nas redes públicas, o que 
corresponde a 58,6% da população matriculada. A projeção é que a matrícula líquida alcance 85,8% em 2024, ou seja, um crescimento de 27,2%, o que significa a necessidade de um movimento desafiador, tendo em vista as elevadas taxas de reprovação, distorção idade-série e abandono nessa etapa de ensino. ",108129,76
