"codeID","code","selfirst","selend","catID","catName","fileID","fileCatID","fileCat"
128,"reestructuring learning content",75236,75677,18,"vision",77,8,"Education State Plan"
128,"reestructuring learning content",75236,75677,19,"material",77,8,"Education State Plan"
130,"STEAM courses",64075,64465,16,"promotion",77,1,"All five States"
130,"STEAM courses",64075,64465,18,"vision",77,1,"All five States"
130,"STEAM courses",64075,64465,16,"promotion",77,5,"Mato-Grosso-do-Sul"
130,"STEAM courses",64075,64465,18,"vision",77,5,"Mato-Grosso-do-Sul"
130,"STEAM courses",64075,64465,16,"promotion",77,8,"Education State Plan"
130,"STEAM courses",64075,64465,18,"vision",77,8,"Education State Plan"
117,"financial resources",65319,65551,16,"promotion",77,1,"All five States"
117,"financial resources",65319,65551,18,"vision",77,1,"All five States"
117,"financial resources",65319,65551,16,"promotion",77,5,"Mato-Grosso-do-Sul"
117,"financial resources",65319,65551,18,"vision",77,5,"Mato-Grosso-do-Sul"
117,"financial resources",65319,65551,16,"promotion",77,8,"Education State Plan"
117,"financial resources",65319,65551,18,"vision",77,8,"Education State Plan"
86,"technology in pedag practices",64743,65134,13,"distribution",77,1,"All five States"
86,"technology in pedag practices",64743,65134,17,"expertise",77,1,"All five States"
86,"technology in pedag practices",64743,65134,18,"vision",77,1,"All five States"
86,"technology in pedag practices",64743,65134,13,"distribution",77,5,"Mato-Grosso-do-Sul"
86,"technology in pedag practices",64743,65134,17,"expertise",77,5,"Mato-Grosso-do-Sul"
86,"technology in pedag practices",64743,65134,18,"vision",77,5,"Mato-Grosso-do-Sul"
86,"technology in pedag practices",64743,65134,13,"distribution",77,8,"Education State Plan"
86,"technology in pedag practices",64743,65134,17,"expertise",77,8,"Education State Plan"
86,"technology in pedag practices",64743,65134,18,"vision",77,8,"Education State Plan"
86,"technology in pedag practices",65552,65838,13,"distribution",77,1,"All five States"
86,"technology in pedag practices",65552,65838,17,"expertise",77,1,"All five States"
86,"technology in pedag practices",65552,65838,18,"vision",77,1,"All five States"
86,"technology in pedag practices",65552,65838,13,"distribution",77,5,"Mato-Grosso-do-Sul"
86,"technology in pedag practices",65552,65838,17,"expertise",77,5,"Mato-Grosso-do-Sul"
86,"technology in pedag practices",65552,65838,18,"vision",77,5,"Mato-Grosso-do-Sul"
86,"technology in pedag practices",65552,65838,13,"distribution",77,8,"Education State Plan"
86,"technology in pedag practices",65552,65838,17,"expertise",77,8,"Education State Plan"
86,"technology in pedag practices",65552,65838,18,"vision",77,8,"Education State Plan"
86,"technology in pedag practices",64466,64742,13,"distribution",77,1,"All five States"
86,"technology in pedag practices",64466,64742,17,"expertise",77,1,"All five States"
86,"technology in pedag practices",64466,64742,18,"vision",77,1,"All five States"
86,"technology in pedag practices",64466,64742,13,"distribution",77,5,"Mato-Grosso-do-Sul"
86,"technology in pedag practices",64466,64742,17,"expertise",77,5,"Mato-Grosso-do-Sul"
86,"technology in pedag practices",64466,64742,18,"vision",77,5,"Mato-Grosso-do-Sul"
86,"technology in pedag practices",64466,64742,13,"distribution",77,8,"Education State Plan"
86,"technology in pedag practices",64466,64742,17,"expertise",77,8,"Education State Plan"
86,"technology in pedag practices",64466,64742,18,"vision",77,8,"Education State Plan"
117,"financial resources",68866,69111,16,"promotion",77,1,"All five States"
117,"financial resources",68866,69111,18,"vision",77,1,"All five States"
117,"financial resources",68866,69111,16,"promotion",77,5,"Mato-Grosso-do-Sul"
117,"financial resources",68866,69111,18,"vision",77,5,"Mato-Grosso-do-Sul"
117,"financial resources",68866,69111,16,"promotion",77,8,"Education State Plan"
117,"financial resources",68866,69111,18,"vision",77,8,"Education State Plan"
86,"technology in pedag practices",69315,69536,13,"distribution",77,1,"All five States"
86,"technology in pedag practices",69315,69536,17,"expertise",77,1,"All five States"
86,"technology in pedag practices",69315,69536,18,"vision",77,1,"All five States"
86,"technology in pedag practices",69315,69536,13,"distribution",77,5,"Mato-Grosso-do-Sul"
86,"technology in pedag practices",69315,69536,17,"expertise",77,5,"Mato-Grosso-do-Sul"
86,"technology in pedag practices",69315,69536,18,"vision",77,5,"Mato-Grosso-do-Sul"
86,"technology in pedag practices",69315,69536,13,"distribution",77,8,"Education State Plan"
86,"technology in pedag practices",69315,69536,17,"expertise",77,8,"Education State Plan"
86,"technology in pedag practices",69315,69536,18,"vision",77,8,"Education State Plan"
11,"partnership with public institutions",70953,71282,9,"partnership",77,1,"All five States"
11,"partnership with public institutions",70953,71282,15,"collaboration",77,1,"All five States"
11,"partnership with public institutions",70953,71282,18,"vision",77,1,"All five States"
11,"partnership with public institutions",70953,71282,9,"partnership",77,5,"Mato-Grosso-do-Sul"
11,"partnership with public institutions",70953,71282,15,"collaboration",77,5,"Mato-Grosso-do-Sul"
11,"partnership with public institutions",70953,71282,18,"vision",77,5,"Mato-Grosso-do-Sul"
11,"partnership with public institutions",70953,71282,9,"partnership",77,8,"Education State Plan"
11,"partnership with public institutions",70953,71282,15,"collaboration",77,8,"Education State Plan"
11,"partnership with public institutions",70953,71282,18,"vision",77,8,"Education State Plan"
7,"partnership with international agencies",71283,71547,9,"partnership",77,1,"All five States"
7,"partnership with international agencies",71283,71547,15,"collaboration",77,1,"All five States"
7,"partnership with international agencies",71283,71547,18,"vision",77,1,"All five States"
7,"partnership with international agencies",71283,71547,9,"partnership",77,5,"Mato-Grosso-do-Sul"
7,"partnership with international agencies",71283,71547,15,"collaboration",77,5,"Mato-Grosso-do-Sul"
7,"partnership with international agencies",71283,71547,18,"vision",77,5,"Mato-Grosso-do-Sul"
7,"partnership with international agencies",71283,71547,9,"partnership",77,8,"Education State Plan"
7,"partnership with international agencies",71283,71547,15,"collaboration",77,8,"Education State Plan"
7,"partnership with international agencies",71283,71547,18,"vision",77,8,"Education State Plan"
117,"financial resources",71548,71952,16,"promotion",77,1,"All five States"
117,"financial resources",71548,71952,18,"vision",77,1,"All five States"
117,"financial resources",71548,71952,16,"promotion",77,5,"Mato-Grosso-do-Sul"
117,"financial resources",71548,71952,18,"vision",77,5,"Mato-Grosso-do-Sul"
117,"financial resources",71548,71952,16,"promotion",77,8,"Education State Plan"
117,"financial resources",71548,71952,18,"vision",77,8,"Education State Plan"
68,"partnership with private institutions",72467,72656,9,"partnership",77,1,"All five States"
68,"partnership with private institutions",72467,72656,15,"collaboration",77,1,"All five States"
68,"partnership with private institutions",72467,72656,18,"vision",77,1,"All five States"
68,"partnership with private institutions",72467,72656,9,"partnership",77,5,"Mato-Grosso-do-Sul"
68,"partnership with private institutions",72467,72656,15,"collaboration",77,5,"Mato-Grosso-do-Sul"
68,"partnership with private institutions",72467,72656,18,"vision",77,5,"Mato-Grosso-do-Sul"
68,"partnership with private institutions",72467,72656,9,"partnership",77,8,"Education State Plan"
68,"partnership with private institutions",72467,72656,15,"collaboration",77,8,"Education State Plan"
68,"partnership with private institutions",72467,72656,18,"vision",77,8,"Education State Plan"
148,"simplify bureacreatic process",73717,73849,18,"vision",77,1,"All five States"
148,"simplify bureacreatic process",73717,73849,18,"vision",77,5,"Mato-Grosso-do-Sul"
148,"simplify bureacreatic process",73717,73849,18,"vision",77,8,"Education State Plan"
108,"physical school infrastructure",72657,73081,20,"infrastructure",77,1,"All five States"
108,"physical school infrastructure",72657,73081,20,"infrastructure",77,5,"Mato-Grosso-do-Sul"
108,"physical school infrastructure",72657,73081,20,"infrastructure",77,8,"Education State Plan"
148,"simplify bureacreatic process",73336,73486,18,"vision",77,1,"All five States"
148,"simplify bureacreatic process",73336,73486,18,"vision",77,5,"Mato-Grosso-do-Sul"
148,"simplify bureacreatic process",73336,73486,18,"vision",77,8,"Education State Plan"
117,"financial resources",73487,73716,16,"promotion",77,1,"All five States"
117,"financial resources",73487,73716,18,"vision",77,1,"All five States"
117,"financial resources",73487,73716,16,"promotion",77,5,"Mato-Grosso-do-Sul"
117,"financial resources",73487,73716,18,"vision",77,5,"Mato-Grosso-do-Sul"
117,"financial resources",73487,73716,16,"promotion",77,8,"Education State Plan"
117,"financial resources",73487,73716,18,"vision",77,8,"Education State Plan"
117,"financial resources",69537,69636,16,"promotion",77,1,"All five States"
117,"financial resources",69537,69636,18,"vision",77,1,"All five States"
117,"financial resources",69537,69636,16,"promotion",77,5,"Mato-Grosso-do-Sul"
117,"financial resources",69537,69636,18,"vision",77,5,"Mato-Grosso-do-Sul"
117,"financial resources",69537,69636,16,"promotion",77,8,"Education State Plan"
117,"financial resources",69537,69636,18,"vision",77,8,"Education State Plan"
112,"social/equality program",69637,69942,16,"promotion",77,1,"All five States"
112,"social/equality program",69637,69942,18,"vision",77,1,"All five States"
112,"social/equality program",69637,69942,16,"promotion",77,5,"Mato-Grosso-do-Sul"
112,"social/equality program",69637,69942,18,"vision",77,5,"Mato-Grosso-do-Sul"
112,"social/equality program",69637,69942,16,"promotion",77,8,"Education State Plan"
112,"social/equality program",69637,69942,18,"vision",77,8,"Education State Plan"
130,"STEAM courses",70470,70730,16,"promotion",77,1,"All five States"
130,"STEAM courses",70470,70730,18,"vision",77,1,"All five States"
130,"STEAM courses",70470,70730,16,"promotion",77,5,"Mato-Grosso-do-Sul"
130,"STEAM courses",70470,70730,18,"vision",77,5,"Mato-Grosso-do-Sul"
130,"STEAM courses",70470,70730,16,"promotion",77,8,"Education State Plan"
130,"STEAM courses",70470,70730,18,"vision",77,8,"Education State Plan"
112,"social/equality program",70262,70469,16,"promotion",77,1,"All five States"
112,"social/equality program",70262,70469,18,"vision",77,1,"All five States"
112,"social/equality program",70262,70469,16,"promotion",77,5,"Mato-Grosso-do-Sul"
112,"social/equality program",70262,70469,18,"vision",77,5,"Mato-Grosso-do-Sul"
112,"social/equality program",70262,70469,16,"promotion",77,8,"Education State Plan"
112,"social/equality program",70262,70469,18,"vision",77,8,"Education State Plan"
119,"meet ed-demand",69943,70261,12,"assess",77,1,"All five States"
119,"meet ed-demand",69943,70261,18,"vision",77,1,"All five States"
119,"meet ed-demand",69943,70261,12,"assess",77,5,"Mato-Grosso-do-Sul"
119,"meet ed-demand",69943,70261,18,"vision",77,5,"Mato-Grosso-do-Sul"
119,"meet ed-demand",69943,70261,12,"assess",77,8,"Education State Plan"
119,"meet ed-demand",69943,70261,18,"vision",77,8,"Education State Plan"
98,"education quality",66572,67150,12,"assess",77,1,"All five States"
98,"education quality",66572,67150,18,"vision",77,1,"All five States"
98,"education quality",66572,67150,12,"assess",77,5,"Mato-Grosso-do-Sul"
98,"education quality",66572,67150,18,"vision",77,5,"Mato-Grosso-do-Sul"
98,"education quality",66572,67150,12,"assess",77,8,"Education State Plan"
98,"education quality",66572,67150,18,"vision",77,8,"Education State Plan"
140,"participation in national assessment",65866,66571,12,"assess",77,1,"All five States"
140,"participation in national assessment",65866,66571,18,"vision",77,1,"All five States"
140,"participation in national assessment",65866,66571,12,"assess",77,5,"Mato-Grosso-do-Sul"
140,"participation in national assessment",65866,66571,18,"vision",77,5,"Mato-Grosso-do-Sul"
140,"participation in national assessment",65866,66571,12,"assess",77,8,"Education State Plan"
140,"participation in national assessment",65866,66571,18,"vision",77,8,"Education State Plan"
119,"meet ed-demand",67151,67423,12,"assess",77,1,"All five States"
119,"meet ed-demand",67151,67423,18,"vision",77,1,"All five States"
119,"meet ed-demand",67151,67423,12,"assess",77,5,"Mato-Grosso-do-Sul"
119,"meet ed-demand",67151,67423,18,"vision",77,5,"Mato-Grosso-do-Sul"
119,"meet ed-demand",67151,67423,12,"assess",77,8,"Education State Plan"
119,"meet ed-demand",67151,67423,18,"vision",77,8,"Education State Plan"
98,"education quality",67424,67614,12,"assess",77,1,"All five States"
98,"education quality",67424,67614,18,"vision",77,1,"All five States"
98,"education quality",67424,67614,12,"assess",77,5,"Mato-Grosso-do-Sul"
98,"education quality",67424,67614,18,"vision",77,5,"Mato-Grosso-do-Sul"
98,"education quality",67424,67614,12,"assess",77,8,"Education State Plan"
98,"education quality",67424,67614,18,"vision",77,8,"Education State Plan"
140,"participation in national assessment",67615,68488,12,"assess",77,1,"All five States"
140,"participation in national assessment",67615,68488,18,"vision",77,1,"All five States"
140,"participation in national assessment",67615,68488,12,"assess",77,5,"Mato-Grosso-do-Sul"
140,"participation in national assessment",67615,68488,18,"vision",77,5,"Mato-Grosso-do-Sul"
140,"participation in national assessment",67615,68488,12,"assess",77,8,"Education State Plan"
140,"participation in national assessment",67615,68488,18,"vision",77,8,"Education State Plan"
102,"school attendance (freq)",49088,49563,12,"assess",76,1,"All five States"
102,"school attendance (freq)",49088,49563,18,"vision",76,1,"All five States"
102,"school attendance (freq)",49088,49563,12,"assess",76,5,"Mato-Grosso-do-Sul"
102,"school attendance (freq)",49088,49563,18,"vision",76,5,"Mato-Grosso-do-Sul"
102,"school attendance (freq)",49088,49563,12,"assess",76,8,"Education State Plan"
102,"school attendance (freq)",49088,49563,18,"vision",76,8,"Education State Plan"
102,"school attendance (freq)",998,1274,12,"assess",77,1,"All five States"
102,"school attendance (freq)",998,1274,18,"vision",77,1,"All five States"
102,"school attendance (freq)",998,1274,12,"assess",77,5,"Mato-Grosso-do-Sul"
102,"school attendance (freq)",998,1274,18,"vision",77,5,"Mato-Grosso-do-Sul"
102,"school attendance (freq)",998,1274,12,"assess",77,8,"Education State Plan"
102,"school attendance (freq)",998,1274,18,"vision",77,8,"Education State Plan"
90,"democratic/public participation",96330,97235,15,"collaboration",76,1,"All five States"
90,"democratic/public participation",96330,97235,16,"promotion",76,1,"All five States"
90,"democratic/public participation",96330,97235,18,"vision",76,1,"All five States"
90,"democratic/public participation",96330,97235,15,"collaboration",76,5,"Mato-Grosso-do-Sul"
